Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Tweet_text,country,created_at
1.34481E+18,negative,1.52865696,-1.003370523,2.107250214,Why is no one questioning why #Wuhan  the originator of #covid19 can have a normal #NewYearsEve yet the rest of the world cannot?,Australia,Fri Jan 01 00:40:44 +0000 2021
1.34481E+18,negative,0.550305963,-1.104577541,3.441298962,@GladysB is like LNP scum never to take responsibility for anything https://t.co/gDpbC8ivbO,Australia,Fri Jan 01 00:41:21 +0000 2021
1.34481E+18,negative,0.952554226,-1.463846326,4.233557701,So Drs state 30% safer with masks how dumb is @GladysB how do you keep a job you are clearly incapable of executing https://t.co/OE4bj1XdJw,Australia,Fri Jan 01 00:43:20 +0000 2021
1.34481E+18,negative,0.2989254,-0.194021851,2.398397207,"@croydoncathy @deemadigan I wear a mask when on public transport and shopping, it's not fucking difficult!",Australia,Fri Jan 01 00:43:48 +0000 2021
1.34481E+18,negative,1.235585213,-0.754083395,2.16942215,@sallyrugg But this just shows that McGowans hard line is all he has. They aren't organised at ALL for any sort of tiny outbreak in WA. They have no real plan in place.,Australia,Fri Jan 01 00:44:45 +0000 2021
1.34481E+18,neutral,1.579959393,0.556232631,1.291156292,"Sydney, was one of the first major cities to ring in 2021. But as fireworks flew overhead, the area around the Opera House — usually packed with thousands of revelers — was nearly empty this year after tightened restrictions in response to an increase in Covid 19 transmission https://t.co/dCM8hjG9s4",Australia,Fri Jan 01 00:45:44 +0000 2021
1.34481E+18,neutral,2.184684277,-0.875768185,1.325881362,If only we’d had some advance warning there was a virus we may need to test for ¯\_(ツ)_/¯ https://t.co/MhpMlywKHL,Australia,Fri Jan 01 00:46:06 +0000 2021
1.34481E+18,positive,1.077750206,2.035629272,-0.058627598,"God help us all, Morrison muppet, Gladys B disgraced, discredited, self-confessed rorter and current NSW Premier is using part of her Coronavirus presser to thank Scott for fixing up the national anthem.",Australia,Fri Jan 01 00:46:16 +0000 2021
1.34481E+18,neutral,1.280982733,1.143432379,0.043772399,"Well done NSW. 

Local community transmission on the down. https://t.co/hcfcBYwn9v",Australia,Fri Jan 01 00:46:44 +0000 2021
1.34481E+18,neutral,1.560672164,0.685428143,0.495328724,Come on the pandemic has only been going on a year it takes some time to get testing capacity sorted out. https://t.co/eMLsCDAFUj,Australia,Fri Jan 01 00:47:50 +0000 2021
1.34481E+18,neutral,1.802811146,0.436150104,0.54845041,"@mormorlady @GladysB I would have preferred to hear her say.

""Until we have a vaccine, we need to live with cautious protections against covid as per expert health advice.""",Australia,Fri Jan 01 00:48:27 +0000 2021
1.34481E+18,neutral,1.793822646,1.601634979,0.369983852,"ScoMo looks like he just got out of bed. Must've had a big night last night. I'm assuming he's cut his holiday early by 5 months to bring us this presser
#scottyfromarketing #auspol #ScottyNeverHelped #ScottyFromHillsong #COVID19Vic #COVIDIOT #covid19nsw #covid19aus",Australia,Fri Jan 01 00:49:00 +0000 2021
1.34481E+18,negative,0.365884751,0.036949433,2.525553465,Thanks @GladysB for ruining 2021 you and #ScottyFromPhotoOps have plunged Australians into another COVID cluster due to stupidity hope you are proud,Australia,Fri Jan 01 00:49:03 +0000 2021
1.34481E+18,positive,0.866583347,1.273400784,0.756819427,"Today is the first day of liberation of me.
2020 was an unusual year. Left my wife of 22 years and unfortunately my children. Lived in lockdown, isolation. Missed my dog missed my friends. Started out a new relationship, seems it didn't work.
On wards and upwards.
Life is good",Australia,Fri Jan 01 00:50:48 +0000 2021
1.34481E+18,positive,1.680327296,1.75372839,0.36647296,"While we weren’t allowed to be there in person, watching the Sydney fireworks live with my family at home was still a treat in these lockdown times. To my family and friends around the world check out the stunning show here https://t.co/KqglvLbijj",Australia,Fri Jan 01 00:52:36 +0000 2021
1.34481E+18,negative,0.969619691,-0.887480557,3.398984432,Not sure 2021 is going to be better tbh with #scottyfromarketing having a press conference and of course praising NSW on their dealing with COVID-disgusting political bias. This is one thing that wont change in 2021. But the high priority change to the anthem can be done??? 🤔,Australia,Fri Jan 01 00:52:44 +0000 2021
1.34481E+18,positive,0.411239535,4.148981571,-0.338802516,"Pandemic or not, 2021 is going to be my best year! Happy New Year.",Australia,Fri Jan 01 00:52:53 +0000 2021
1.34481E+18,negative,0.824388742,-0.47352609,1.809754372,@LucyBattersby what you do stay there and get covid you cant believe @GladysB https://t.co/GRQFfmmFmk,Australia,Fri Jan 01 00:54:50 +0000 2021
1.34481E+18,negative,0.763759196,0.932495058,1.132057428,Kicking of 2021 with a family outing - covid testing time. Cannot wait to not spend any more time in the car. https://t.co/n3rtX490R8,Australia,Fri Jan 01 00:59:21 +0000 2021
1.3448E+18,negative,1.323146701,-0.969591677,2.088471651,I don’t know who needs to hear this..... but just because it’s 01.01.21.... doesn’t mean Coronavirus has gone away yet 🤦🏻‍♂️,Australia,Fri Jan 01 00:25:21 +0000 2021
1.34481E+18,positive,1.296768188,1.58441627,0.075406246,"@ForeverBored_AU So we agree. The States (well, most of them) are doing the heavy lifting to keep us safe from #coronavirus. 

Also, #ScottyNeverHelped.",Australia,Fri Jan 01 00:59:45 +0000 2021
1.3448E+18,neutral,1.049134135,-0.445773393,0.778804958,Government urged to expedite COVID vaccine rollout https://t.co/dEJCSjiT2t,Australia,Fri Jan 01 00:06:13 +0000 2021
1.3448E+18,negative,0.937203884,0.050915126,2.158217192,"Based on mine, plus some friends experience last night, it's really no suprised that COVID has made its way over the border.

The permit system is a glorified honesty system. Police on the barely even look at it.  My checkpoint didn't even know what the rules were.

Shitshow.",Australia,Fri Jan 01 00:06:38 +0000 2021
1.3448E+18,negative,1.119440317,-1.400180101,3.803369284,"@LucyBattersby Hey enough of the blame of Vic Govt if #GladysTheCovidiot had treated this ongoing NSW Covid Infection drama competently and completely shut down Sydney, mandated wearing of masks and reduced the movement of NSWelshmen you wouldn’t have been in NSW to start with!",Australia,Fri Jan 01 00:08:03 +0000 2021
1.3448E+18,positive,0.736866474,5.761853218,-0.638301253,"Bringing in 2021 with this 11/10
....
Let’s spread love, not covid in 2021! Keep safe! 
...
Happy New Year! https://t.co/fQRc3clbM7",Australia,Fri Jan 01 00:10:34 +0000 2021
1.3448E+18,positive,1.106205583,5.394062042,-1.390333295,"@COVID_Australia Well, a donut to kick off the brave new year of 2021. Nice. Happy New Year Jes.",Australia,Fri Jan 01 00:11:01 +0000 2021
1.3448E+18,neutral,1.57933569,0.655137658,0.222094893,Keep managing to dodge these Wollongong covid exposure sites by an hour/day. https://t.co/1T4G5hUdRn,Australia,Fri Jan 01 00:11:31 +0000 2021
1.3448E+18,positive,0.832578897,1.448650718,1.334681869,Well I had a great NYE at a COVID-safe outdoor gathering here in Canberra where we currently have zero cases of COVID! It sure beat choking in smoke and crying at the plight of our native animals last NYE 🙃🙃🙃 Let's hope 2021 is also less terrible (even if just slightly!),Australia,Fri Jan 01 00:13:46 +0000 2021
1.3448E+18,negative,0.900276363,0.080002472,2.508232117,"@DangerousDaveW Its so frustrating in so many ways Dave, u r home safe &amp; u got that week with special family members,,,thats where we gotta try just find as many positives as we can to keep getting over these small hurdles covid puts in our way",Australia,Fri Jan 01 00:14:37 +0000 2021
1.3448E+18,negative,1.537969947,-1.041740298,2.494697332,"@thesuplexranger @LunacyLeft @binaryADD @Leo_Puglisi6 @VicGovDHHS @GladysB The point is that border closures remain a stop gap solution that ignores a far bigger picture.

Until the vaccine comes into play, even border closures aren't going to mean Covid cases are gone.

Even a vaccine is only the beginning.",Australia,Fri Jan 01 00:21:15 +0000 2021
1.3448E+18,positive,1.050629139,1.649680734,0.372104108,"This is how a Covid New Year fireworks display looks like in Sydney.

#NewYearsEve https://t.co/1Fe2j1YhjH",Australia,Fri Jan 01 00:25:10 +0000 2021
1.3448E+18,negative,1.02326417,-0.676941931,2.936873198,@laureningram I see what you're saying but I don't think we should compare ourselves to one of the worst countries in the world when it comes to COVID. We want to continue our control over the virus and to do that we need to act fast and hard.,Australia,Fri Jan 01 00:29:33 +0000 2021
1.3448E+18,negative,1.407099724,-0.951237261,2.631386757,Explained: Who is Chinese citizen journalist Zhang Zhan jailed for Covid-19 reporting? https://t.co/xUJX1gV5OE via @IndianExpress,Australia,Fri Jan 01 00:35:21 +0000 2021
1.3448E+18,neutral,2.033603191,-0.43112281,0.752356946,@GladysB said that they can “rate” test results such that they can figure when someone contracted Covid and how infectious they are. Can someone confirm please?,Australia,Fri Jan 01 00:36:24 +0000 2021
1.34481E+18,neutral,1.529899597,0.861066341,0.632009983,"For once I think I was the only one following COVID laws this NYE 🤣🤣🤣 New Year, New Me? 🥴🥴🥴🥴",Australia,Fri Jan 01 00:42:53 +0000 2021
1.34481E+18,negative,0.247321934,0.334900051,1.577625036,"COVID your a motherfucker, bring it on in 2021.
#strongerIN21",Australia,Fri Jan 01 00:58:09 +0000 2021
1.3448E+18,neutral,1.551549077,0.721803725,-0.286506146,We should be wearing a mask 😷 indoors https://t.co/51kuMmAvmA https://t.co/Da48O2Fm5G,Australia,Fri Jan 01 00:03:35 +0000 2021
1.3448E+18,neutral,2.072025537,0.565891564,0.787100852,Transit permits will be available from tomorrow for Victorians who have to drive through NSW to get home. 15 minute stops while wearing a face mask will be part of the conditions. #COVID19Vic,Australia,Fri Jan 01 00:11:30 +0000 2021
1.3448E+18,neutral,1.309158921,1.031759858,0.654813945,"@amyepeden @smh Really useful @amyepeden - Mask use is strongly encouraged by authorities in NSW but the next challenge is to improve uptake. Every community is different but it surprised me how mandating masks had little pushback in Melbourne - some yes, but it quickly became the accepted norm",Australia,Fri Jan 01 00:21:15 +0000 2021
1.34481E+18,negative,1.022658229,-0.725992262,1.335347891,@mormorlady @GladysB Cannot understand not mandating mask wearing,Australia,Fri Jan 01 00:39:23 +0000 2021
1.34481E+18,negative,1.494971514,-0.842850268,2.290297747,"NSW Premier continues to say people ‘should’ wear masks in public/indoor settings like supermarkets 
However I have seen multiple people (usually on FB)stuck in the circular argument: “if was really bad they would mandate it...so no I’m not wearing a mask”
#covidiots 
#covidnsw",Australia,Fri Jan 01 00:40:51 +0000 2021
1.34481E+18,positive,0.43352735,4.224101067,-1.01027441,"Happy 2021 everyone! Wash your hands, wear a mask, stay safe. https://t.co/4AemxT3wbL",Australia,Fri Jan 01 00:48:46 +0000 2021
1.3448E+18,negative,0.415299565,0.700781524,2.062838793,"Oh no.. It happened...... Yet Again... Old friend Said.... Get ready for it...

.
.
.
😢😒.
.
.
.
😔😟🤬.
.
""DIDN'T Morrison do a good job""..... (with the Rona) 
.

.
They walk amongst us.         #auspol
.
.
FUCK!",Australia,Fri Jan 01 00:28:51 +0000 2021
1.3448E+18,neutral,1.827517033,-0.686941981,1.76080966,"@jjsirmanfilm @smithmeyerjen @abcnews The problem about that as I understand it is that we already have a substantial amount of vaccine with more available from local sources. If we are sitting on it why not use it, particularly for frontline workers?",Australia,Fri Jan 01 00:19:37 +0000 2021
1.3448E+18,negative,1.375833869,-1.035629869,3.215730906,Last night we made the mad dash from NSW back home along with tens of thousands of other people.  With roads choked with traffic at on New Year’s Eve I could help but think risks of whole family’s being wiped road accidents must have been 1000x greater than the virus threat.,Australia,Fri Jan 01 00:22:52 +0000 2021
1.3448E+18,neutral,2.822798014,-0.999834001,1.248520374,Anyone know where the two Victorians that “took the virus into NSW” caught the virus from? Any more details?,Australia,Fri Jan 01 00:25:35 +0000 2021
1.3448E+18,negative,1.314054251,-0.980302513,2.30547452,Vic has been virus free for two months. Bit hard to pick up virus in Victoria https://t.co/CVjUBZtMT2,Australia,Fri Jan 01 00:34:27 +0000 2021
1.34481E+18,neutral,1.714578986,-0.188381761,1.039859533,@trinapetrina @mormorlady @marxdeane @GladysB @VicGovDHHS has already confirmed the virus in latest cases in Vic are from Avalon cluster,Australia,Fri Jan 01 00:38:27 +0000 2021
1.34481E+18,negative,1.207187414,-0.640706658,2.395474434,"@DrAlexanderHop1 @dgurdasani1 @GrogsGamut I was hoping someone would say chill out don't worry about it not an issue.
The really frightening twist, If the virus infected 1 of the millions (more familiar) animals that are susceptible
Like rinse &amp; repeat
Zoonotic infection via new, improved &amp; unrecognisable spike protein",Australia,Fri Jan 01 00:41:20 +0000 2021
1.34481E+18,negative,1.53533411,-0.709514499,1.88639009,@ScottMorrisonMP So now is it time you put partiaanship aside and acted as one for our nation to stamp out the virus rather than letting it run rampant? Or still 'not your job'?,Australia,Fri Jan 01 00:41:46 +0000 2021
1.34481E+18,negative,0.832218289,-0.765737355,2.753310919,"Those denialists who still think that Covid19 is not much worse than the common flu, please read this👇
Very sobering reminder of the potential this virus has to spread and put the Health system at breaking-point. https://t.co/UVzGC1oAtW",Australia,Fri Jan 01 00:51:50 +0000 2021
1.34481E+18,positive,1.2407372,5.436060429,-1.384415269,"Happy New Year to everyone. Still many challenges going into 2021, including Covid and the environment. Let’s be kind and support each other and trust the #science. #wellness #resilence #2021year Sharing a photo of #BondiBeach this morning https://t.co/Rq7ACVFPPR",Australia,Fri Jan 01 01:00:23 +0000 2021
1.34481E+18,neutral,1.68958497,1.12280643,-0.067933455,"Watching the @ScottMorrisonMP
 Presser #auspol  #ScottyFromMarketing #covid19 #covid19aus #ScottyNeverHelped #ScottyFromPhotoOps https://t.co/cngkOiYJVd",Australia,Fri Jan 01 01:00:39 +0000 2021
1.34481E+18,neutral,1.425566196,0.29515183,1.156423926,@meganranney Became present for my daughters and husband after years of allowing my attention to be everywhere else. 4 months lockdown made that happen 🙏. How about you @meganranney? What are you proud of?,Australia,Fri Jan 01 01:00:59 +0000 2021
1.34481E+18,negative,0.71685493,-0.297287941,1.726087809,An anti-vax pharmacist. Which.... Kind of doesn't make sense really. 🤷‍♂️ https://t.co/uAJlpOTyFJ,Australia,Fri Jan 01 01:03:21 +0000 2021
1.34481E+18,negative,1.437030196,-0.026085451,1.693410039,"I’m surprised the narrative from istand and 💧 Twitter is to simply lockdown Melbourne. 

I would have thought their narrative will be:  “We trust the new world class contact tracing system Andrews said they rolled out, and we will have this under control with no issues” 🤷🏼‍♀️🤷🏼‍♀️",Australia,Fri Jan 01 01:03:42 +0000 2021
1.34481E+18,negative,1.129155397,-0.933375537,2.153890848,People who don't live in Melbourne have the problem. https://t.co/snLUwo1VQa,Australia,Fri Jan 01 01:06:17 +0000 2021
1.34481E+18,neutral,2.449526072,1.168599844,0.262688816,Took my sister and her group of 7 vans 5.5 hours to get from Eden to Orbost last night heading home to Melbourne. Took them 6 hours to get from Eden to Canberra last years NYE. They might to stay at home next year 🤷‍♀️ https://t.co/YB8B5JcuDz,Australia,Fri Jan 01 01:06:20 +0000 2021
1.34481E+18,positive,1.362647176,1.49811542,0.643864095,"My sister called me at 9am this morning (yes, NYE morning, aka a day I'm highly likely to be hungover), to ask me about my intentions and goals for 2021.

The last few years in small biz, plus a pandemic, has really taught me to roll with the punches and focus on my mental health",Australia,Fri Jan 01 01:07:41 +0000 2021
1.34481E+18,neutral,1.204164743,0.984103203,0.398300588,Make sure they deep clean the White House. #COVID19 is there. https://t.co/nMGfbMd7Js,Australia,Fri Jan 01 01:08:23 +0000 2021
1.34481E+18,positive,1.645175457,3.785791159,-0.137763396,@KIIS1065 @OperaBarSydney #HAPPYNEWYEAR #happyNewYear2021wishes #NewYearsEve #COVID19nsw #bestwishes to everyone to thank all #cleaners #everywhere #truckies #medicalstaff #supermarkets during all #Lockdowns all over the #worldwide #world with #COVID19 hoping there is a cure to help all #businesees https://t.co/JnOqxS9q9r,Australia,Fri Jan 01 01:08:32 +0000 2021
1.34481E+18,negative,0.885027885,-1.346146703,3.651534319,When you are unpopular and dumb you need to be able to blame someone down the track can’t believe after all that’s happened @GladysB is still a Liarbril at heart https://t.co/oAQIPjA6H8,Australia,Fri Jan 01 01:11:07 +0000 2021
1.34481E+18,negative,1.110010266,-0.785160363,2.657674313,"@drewciferNZ How is NSW failing though? Have they announced a 100+ lockdown like Melbourne, or are keeping numbers stable at an average number of daily cases while keeping a $460 billion economy going and still processing the sheer majority of overseas arrivals.",Australia,Fri Jan 01 01:16:46 +0000 2021
1.34482E+18,negative,1.227877617,-0.748099566,2.504372358,"@RandaltsRandal NSW are still to identify the original source of Covid outbreak  ...  what does that say about the NSW so called ‘gold standard’ .... it’s yet another myth perpetuated by the Murdoch Media and Libtrash !
#GladysTheCovidiot",Australia,Fri Jan 01 01:17:47 +0000 2021
1.34482E+18,negative,0.231597185,-0.264971972,2.240617275,"Eat shit Speers ,you are trying to stir a lot more you maggot https://t.co/IbjBMu7s1n",Australia,Fri Jan 01 01:30:11 +0000 2021
1.34482E+18,neutral,1.783030987,-0.631901443,1.668963552,"Genuine question because I can't seem to find it; has it been confirmed that the Victorian outbreak is linked to someone from NSW? (who had Covid?) Or is it just speculation at this point?

If so, it would be important to know where this person was and what date they left NSW.",Australia,Fri Jan 01 01:32:51 +0000 2021
1.34482E+18,neutral,1.936364651,1.37395823,0.276503146,"So, #ScottyFromMarketing is going on holiday next week... while the country heads back into lockdown. https://t.co/z1xp0WxSGX",Australia,Fri Jan 01 01:34:54 +0000 2021
1.34482E+18,neutral,2.010261059,0.424871266,-0.157895699,What can you expect from an ex sky reporter https://t.co/o0x6DJ3ekf,Australia,Fri Jan 01 01:38:02 +0000 2021
1.34482E+18,negative,0.850841641,0.491908371,1.593702435,Hopefully this will also expose Morrison and his fragile facade of ‘competence’ - the holiday maker of pure incompetence #auspol https://t.co/Xff6lJg88f,Australia,Fri Jan 01 01:40:57 +0000 2021
1.34482E+18,negative,1.033155918,0.088937588,1.803662658,Getting vaccines approved is more urgent than the experts are telling us!! The quicker we get supplies the better as we have a time bomb in our hands.  Get that vaccine into Australia FAST before we get a real serious outbreak.,Australia,Fri Jan 01 01:43:28 +0000 2021
1.34482E+18,negative,0.356012553,-1.05243206,3.884145737,You’re an idiot. Fuck off. https://t.co/R05UJUYcEl,Australia,Fri Jan 01 01:44:02 +0000 2021
1.34482E+18,negative,1.303907514,-1.14541924,2.63304162,@livgracecurran @9NewsAUS @9NewsAdel Why aren’t these people placed into isolation in detention centres away from mainstream Australia. As an island nation we should be protected from covid but it’s being legally imported,Australia,Fri Jan 01 01:46:09 +0000 2021
1.34482E+18,negative,1.384670377,-0.625330567,1.562236309,"Doesn't seem to be a COVID issue in Wuhan, why has it lingered in the rest of the world? https://t.co/swvs9yj7FE",Australia,Fri Jan 01 01:47:08 +0000 2021
1.34482E+18,positive,1.114521027,2.794356108,-0.423911333,"@Luluflower2020 @LucyBattersby @samanthamaiden Me to Lulu, I would have loved to go down to Bermagui this year however, Covid has got in the way of any kind of holiday until a vaccination is recommended by my Dr🤷",Australia,Fri Jan 01 01:49:10 +0000 2021
1.34482E+18,negative,0.53852886,0.228900433,1.594200134,@DebraThoms So well and elegantly said @DebraThoms Hard to fathom why process not more collaborative and inclusive #YearOfTheNurseAndMidwife #COVID19 #Year2020,Australia,Fri Jan 01 01:54:29 +0000 2021
1.34482E+18,neutral,1.919626236,1.073064208,-0.175963655,"We're going to find out, one way or another, in a week or two. https://t.co/X2woBmnFQO",Australia,Fri Jan 01 01:55:01 +0000 2021
1.34482E+18,negative,1.402151227,-0.885746777,1.767160058,"Any truth to the self evidenced rumour that David Speers doesn’t do his homework?
#auspol https://t.co/cF2ehrIBKX",Australia,Fri Jan 01 01:57:16 +0000 2021
1.34483E+18,positive,0.27776584,3.33245635,-0.018865896,2021 is great. I’m so glad COVID-19 is finally gone. 🤡,Australia,Fri Jan 01 01:58:01 +0000 2021
1.34481E+18,positive,1.163491488,2.860035181,-0.297759086,"When you put things into perspective, Australia has 11 cases in one day, some parts of the world have over 50,000 in one day, we are living life in normality, we’re still the lucky country, proud of us Aussies for doing so well in this pandemic #covid19Aus #coronavirus",Australia,Fri Jan 01 01:14:40 +0000 2021
1.34481E+18,neutral,1.134500027,0.476763606,1.050006509,"@bantambaby @3wombats @theage @ScottMorrisonMP Be interesting to see if protocols have been observed. This outfit would know. I suspect it's a rushed job to take pressure off NSW coronavirus outbreak.
Proclaimed by GG only last night.
https://t.co/q7EpiK9y6v",Australia,Fri Jan 01 01:15:26 +0000 2021
1.34481E+18,positive,1.120500684,4.734335423,-0.627351165,"Happy 2021! Hopefully this year will be better for us. As for Update: my group is slowly resuming to create the game prototype; 1 of our team had covid and he’s self isolating at home at the moment, it’s been tough on us. Atm, I’ve been focusing on game narration and my novel- https://t.co/kg7DyvQsov",Australia,Fri Jan 01 01:13:16 +0000 2021
1.34482E+18,negative,0.423403472,-0.256096125,2.66903019,"@Belinda07749345 Thanks complete rubbish Belinda.
My daughter works in retail - she reckons people think they step into some ‘Covid-free bubble’ when they step into a shop. Ridiculous and unfair",Australia,Fri Jan 01 01:35:54 +0000 2021
1.34482E+18,positive,0.96195358,2.43311882,0.446955621,@techpearce2 @JeffreyAWillia4 @LeonyMerks @andresvilarino @Floterr @GBeinl @DigiEconoReport @PawlowskiMario @leonel_sandjong @HeinzVHoenen @labordeolivier @cybersecboardrm @CeoAwareness @BasaltAriunbold @how_sustainable @ChuckDBrooks @treasadovander @baski_LA @tgravel @NevilleGaunt @arlenenewbigg @fklivestolearn @stanleychen0402 @sulefati7 @WhiteheartVic @DataAugmented It’s a difficult time and we all have been personally touched by COVID-19. We have to remain strong and together we will come through this. ❤️❤️,Australia,Fri Jan 01 01:53:40 +0000 2021
